id,f0,f1,Dtra,Dtst,ruleNum,ruleLength,rank,crowding
0,1.4814814814814816,10.0,1.4814814814814816,6.666666666666667,10,39,0,0.0
1,37.77777777777778,5.0,37.77777777777778,46.666666666666664,5,20,0,0.0
2,4.444444444444445,3.0,4.444444444444445,13.333333333333334,3,12,0,0.9330808080808082
3,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,8,32,1,0.0
4,17.037037037037038,3.0,17.037037037037038,13.333333333333334,3,12,0,0.5656565656565657
5,2.2222222222222223,9.0,2.2222222222222223,6.666666666666667,9,35,1,0.0
6,5.9259259259259265,4.0,5.9259259259259265,13.333333333333334,4,16,0,0.0
7,20.74074074074074,3.0,20.74074074074074,20.0,3,12,0,0.0
8,45.18518518518518,2.0,45.18518518518518,46.666666666666664,2,8,0,0.0
9,2.9629629629629632,6.0,2.9629629629629632,6.666666666666667,6,23,1,0.43000000000000005
10,1.4814814814814816,18.0,1.4814814814814816,0.0,18,72,2,0.0
11,14.814814814814813,5.0,14.814814814814813,26.666666666666668,5,19,0,0.0
12,5.185185185185185,7.0,5.185185185185185,6.666666666666667,7,28,2,0.06843891402714933
13,88.14814814814815,1.0,88.14814814814815,86.66666666666667,1,4,1,Infinity
14,17.77777777777778,3.0,17.77777777777778,13.333333333333334,3,12,0,0.0
15,45.18518518518518,3.0,45.18518518518518,46.666666666666664,3,12,0,0.0
16,34.81481481481482,2.0,34.81481481481482,33.33333333333333,2,8,0,0.0
17,40.0,2.0,40.0,33.33333333333333,2,8,0,0.0
18,7.4074074074074066,8.0,7.4074074074074066,6.666666666666667,8,32,1,0.0
19,2.9629629629629632,17.0,2.2222222222222223,6.666666666666667,17,68,2,Infinity
20,22.22222222222222,4.0,22.22222222222222,40.0,4,15,0,0.0
21,2.9629629629629632,6.0,2.2222222222222223,6.666666666666667,6,24,0,0.8232323232323232
22,14.814814814814813,3.0,14.814814814814813,26.666666666666668,3,12,0,0.5656565656565657
23,4.444444444444445,12.0,4.444444444444445,0.0,12,48,0,0.0
24,66.66666666666666,2.0,66.66666666666666,66.66666666666666,2,7,0,0.0
25,4.444444444444445,8.0,4.444444444444445,6.666666666666667,8,32,0,0.0
26,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,14,55,0,0.0
27,2.2222222222222223,16.0,2.2222222222222223,6.666666666666667,16,63,0,0.0
28,1.4814814814814816,12.0,1.4814814814814816,6.666666666666667,12,46,0,Infinity
29,1.4814814814814816,9.0,1.4814814814814816,6.666666666666667,9,35,0,0.0
30,14.814814814814813,4.0,14.814814814814813,26.666666666666668,4,16,0,0.9330808080808082
31,69.62962962962963,1.0,69.62962962962963,66.66666666666666,1,4,0,0.0
32,10.37037037037037,3.0,10.37037037037037,26.666666666666668,3,12,1,0.64
33,38.51851851851852,5.0,38.51851851851852,46.666666666666664,5,20,0,0.0
34,28.888888888888886,3.0,28.888888888888886,33.33333333333333,3,12,0,0.6111111111111109
35,1.4814814814814816,10.0,1.4814814814814816,6.666666666666667,10,39,0,0.0
36,24.444444444444443,3.0,24.444444444444443,33.33333333333333,3,12,0,0.0
37,33.33333333333333,3.0,33.33333333333333,33.33333333333333,3,11,0,0.0
38,34.074074074074076,2.0,34.074074074074076,33.33333333333333,2,8,0,0.0
39,5.9259259259259265,3.0,5.9259259259259265,0.0,3,12,0,0.0
40,2.2222222222222223,7.0,2.2222222222222223,6.666666666666667,7,27,0,0.0
41,2.9629629629629632,8.0,2.9629629629629632,6.666666666666667,8,32,2,0.12726244343891402
42,3.7037037037037033,9.0,3.7037037037037033,13.333333333333334,9,35,0,0.0
43,1.4814814814814816,10.0,1.4814814814814816,6.666666666666667,10,38,0,0.0
44,18.51851851851852,8.0,18.51851851851852,33.33333333333333,8,32,0,0.0
45,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,8,31,1,0.43000000000000005
46,66.66666666666666,1.0,66.66666666666666,66.66666666666666,1,3,0,0.0
47,2.2222222222222223,9.0,2.2222222222222223,6.666666666666667,9,34,1,0.0
48,41.48148148148148,3.0,41.48148148148148,46.666666666666664,3,12,1,0.62
49,64.44444444444444,2.0,64.44444444444444,66.66666666666666,2,7,0,0.0
50,1.4814814814814816,11.0,1.4814814814814816,6.666666666666667,11,43,1,Infinity
51,5.185185185185185,8.0,5.185185185185185,6.666666666666667,8,32,0,0.0
52,3.7037037037037033,8.0,3.7037037037037033,13.333333333333334,8,32,1,0.0
53,34.074074074074076,2.0,34.074074074074076,33.33333333333333,2,8,0,0.6111111111111109
54,2.2222222222222223,10.0,2.2222222222222223,13.333333333333334,10,38,0,0.0
55,14.814814814814813,4.0,14.814814814814813,20.0,4,16,0,0.0
56,67.4074074074074,1.0,67.4074074074074,66.66666666666666,1,4,0,0.0
57,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,8,32,1,0.0
58,4.444444444444445,3.0,4.444444444444445,13.333333333333334,3,12,0,0.0
59,35.55555555555556,6.0,35.55555555555556,40.0,6,23,0,0.0

