2.9629629629629632,12.0
2.2222222222222223,5.0
2.2222222222222223,3.0
1.4814814814814816,2.0
1.4814814814814816,2.0
1.4814814814814816,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.7407407407407408,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
