id,f0,f1,Dtra,Dtst,ruleNum,ruleLength,rank,crowding
0,1.4814814814814816,9.0,1.4814814814814816,13.333333333333334,8,32,0,0.0
1,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
2,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,6,23,0,0.0
3,0.7407407407407408,7.0,0.7407407407407408,6.666666666666667,7,27,0,0.0
4,1.4814814814814816,8.0,1.4814814814814816,6.666666666666667,6,23,0,0.0
5,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,8,31,0,0.0
6,16.296296296296298,6.0,15.555555555555555,26.666666666666668,6,22,0,0.0
7,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
8,2.9629629629629632,9.0,2.9629629629629632,13.333333333333334,7,28,0,0.0
9,0.7407407407407408,7.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
10,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,6,23,0,0.0
11,2.9629629629629632,8.0,2.9629629629629632,0.0,8,32,0,0.0
12,34.81481481481482,7.0,34.81481481481482,33.33333333333333,6,23,0,0.0
13,3.7037037037037033,8.0,3.7037037037037033,0.0,8,31,0,0.0
14,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
15,5.185185185185185,7.0,5.185185185185185,13.333333333333334,6,23,0,0.0
16,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,5,19,0,0.0
17,2.9629629629629632,7.0,2.9629629629629632,6.666666666666667,6,23,0,0.0
18,33.33333333333333,3.0,33.33333333333333,33.33333333333333,3,12,0,0.0
19,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
20,8.88888888888889,6.0,5.9259259259259265,33.33333333333333,4,15,0,0.0
21,67.4074074074074,2.0,67.4074074074074,73.33333333333333,2,8,0,0.0
22,6.666666666666667,6.0,6.666666666666667,13.333333333333334,6,24,0,0.0
23,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,8,30,0,0.0
24,2.9629629629629632,7.0,2.2222222222222223,6.666666666666667,7,27,0,0.0
25,0.7407407407407408,8.0,0.7407407407407408,6.666666666666667,8,32,0,0.0
26,66.66666666666666,1.0,66.66666666666666,66.66666666666666,1,4,0,0.0
27,1.4814814814814816,7.0,1.4814814814814816,6.666666666666667,7,27,0,0.0
28,3.7037037037037033,6.0,3.7037037037037033,6.666666666666667,6,24,0,0.0
29,5.9259259259259265,8.0,5.9259259259259265,20.0,6,23,0,0.0
30,5.185185185185185,6.0,5.185185185185185,13.333333333333334,6,24,0,0.0
31,4.444444444444445,8.0,4.444444444444445,13.333333333333334,6,23,0,0.0
32,1.4814814814814816,7.0,1.4814814814814816,6.666666666666667,7,27,0,0.0
33,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
34,1.4814814814814816,8.0,1.4814814814814816,6.666666666666667,8,31,0,0.0
35,1.4814814814814816,7.0,1.4814814814814816,6.666666666666667,7,27,0,0.0
36,1.4814814814814816,7.0,1.4814814814814816,6.666666666666667,7,27,0,0.0
37,34.074074074074076,5.0,34.074074074074076,40.0,5,19,0,0.0
38,3.7037037037037033,8.0,3.7037037037037033,13.333333333333334,6,24,0,0.0
39,2.2222222222222223,8.0,2.2222222222222223,13.333333333333334,7,27,0,0.0
40,2.2222222222222223,8.0,2.2222222222222223,13.333333333333334,8,32,0,0.0
41,66.66666666666666,3.0,66.66666666666666,66.66666666666666,3,12,0,0.0
42,5.185185185185185,7.0,5.185185185185185,33.33333333333333,6,23,0,0.0
43,4.444444444444445,7.0,4.444444444444445,13.333333333333334,6,22,0,0.0
44,3.7037037037037033,7.0,3.7037037037037033,20.0,6,23,0,0.0
45,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
46,0.7407407407407408,7.0,0.7407407407407408,13.333333333333334,7,28,0,0.0
47,1.4814814814814816,6.0,1.4814814814814816,6.666666666666667,6,23,0,0.0
48,2.9629629629629632,8.0,2.9629629629629632,6.666666666666667,7,27,0,0.0
49,8.148148148148149,5.0,8.148148148148149,26.666666666666668,3,12,0,0.0
50,0.7407407407407408,7.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
51,1.4814814814814816,6.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
52,0.7407407407407408,6.0,0.7407407407407408,6.666666666666667,5,19,0,0.0
53,0.7407407407407408,8.0,0.7407407407407408,6.666666666666667,7,27,0,0.0
54,0.7407407407407408,7.0,0.7407407407407408,6.666666666666667,7,27,0,0.0
55,0.7407407407407408,9.0,0.7407407407407408,6.666666666666667,6,23,0,0.0
56,4.444444444444445,8.0,4.444444444444445,6.666666666666667,7,27,0,0.0
57,2.2222222222222223,6.0,2.2222222222222223,6.666666666666667,6,23,0,0.0
58,2.2222222222222223,7.0,2.2222222222222223,0.0,7,27,0,0.0
59,2.2222222222222223,8.0,2.2222222222222223,6.666666666666667,7,27,0,0.0

