id,f0,f1,Dtra,Dtst,ruleNum,ruleLength,rank,crowding
0,34.074074074074076,4.0,34.074074074074076,40.0,4,16,0,0.0
1,34.074074074074076,4.0,34.074074074074076,40.0,4,16,0,0.0
2,34.074074074074076,4.0,34.074074074074076,40.0,4,16,0,0.0
3,34.074074074074076,4.0,34.074074074074076,40.0,4,16,0,0.0
4,23.703703703703706,5.0,23.703703703703706,40.0,5,20,0,0.0
5,22.962962962962962,6.0,22.962962962962962,40.0,5,20,0,0.0
6,22.962962962962962,6.0,22.962962962962962,40.0,5,20,0,0.0
7,15.555555555555555,8.0,15.555555555555555,33.33333333333333,6,24,0,0.0
8,15.555555555555555,8.0,15.555555555555555,33.33333333333333,6,24,0,0.0
9,15.555555555555555,8.0,15.555555555555555,33.33333333333333,6,24,0,0.0
10,15.555555555555555,8.0,15.555555555555555,33.33333333333333,6,24,0,0.0
11,15.555555555555555,8.0,15.555555555555555,33.33333333333333,6,24,0,0.0
12,15.555555555555555,8.0,15.555555555555555,33.33333333333333,6,24,0,0.0
13,2.9629629629629632,14.0,2.9629629629629632,13.333333333333334,13,52,0,0.0
14,2.9629629629629632,14.0,2.9629629629629632,13.333333333333334,13,52,0,0.0
15,2.9629629629629632,14.0,2.9629629629629632,13.333333333333334,13,52,0,0.0
16,2.9629629629629632,14.0,2.9629629629629632,13.333333333333334,13,52,0,0.0
17,2.2222222222222223,17.0,2.2222222222222223,6.666666666666667,11,43,0,0.0
18,2.2222222222222223,17.0,2.2222222222222223,6.666666666666667,11,43,0,0.0
19,2.2222222222222223,15.0,2.2222222222222223,6.666666666666667,10,39,0,0.0
20,2.2222222222222223,15.0,2.2222222222222223,6.666666666666667,10,39,0,0.0
21,2.2222222222222223,15.0,2.2222222222222223,6.666666666666667,10,39,0,0.0
22,2.2222222222222223,15.0,2.2222222222222223,6.666666666666667,10,39,0,0.0
23,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
24,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
25,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
26,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
27,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
28,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
29,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
30,2.2222222222222223,14.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
31,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
32,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
33,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
34,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
35,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
36,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
37,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
38,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
39,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
40,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
41,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
42,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
43,2.2222222222222223,12.0,2.2222222222222223,6.666666666666667,8,32,0,0.0
44,2.2222222222222223,13.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
45,2.2222222222222223,13.0,2.2222222222222223,6.666666666666667,9,36,0,0.0
46,2.2222222222222223,10.0,2.2222222222222223,6.666666666666667,7,28,0,0.0
47,2.2222222222222223,10.0,2.2222222222222223,6.666666666666667,7,28,0,0.0
48,2.2222222222222223,10.0,2.2222222222222223,6.666666666666667,7,28,0,0.0
49,2.2222222222222223,10.0,2.2222222222222223,6.666666666666667,7,28,0,0.0
50,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
51,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
52,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
53,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
54,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
55,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
56,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
57,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
58,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0
59,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,10,40,0,0.0

