id,f0,f1,Dtra,Dtst,ruleNum,ruleLength,rank,crowding
0,68.88888888888889,1.0,68.88888888888889,73.33333333333333,1,4,0,0.0
1,52.59259259259259,2.0,52.59259259259259,53.333333333333336,2,8,0,0.0
2,33.33333333333333,3.0,33.33333333333333,33.33333333333333,3,12,0,0.0
3,17.77777777777778,4.0,17.77777777777778,26.666666666666668,4,16,0,0.0
4,4.444444444444445,5.0,4.444444444444445,13.333333333333334,5,19,0,0.0
5,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
6,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
7,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
8,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
9,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
10,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
11,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
12,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
13,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
14,2.2222222222222223,6.0,2.2222222222222223,13.333333333333334,6,24,0,0.0
15,1.4814814814814816,16.0,1.4814814814814816,6.666666666666667,11,43,0,0.0
16,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,12,47,0,0.0
17,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,12,47,0,0.0
18,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,12,47,0,0.0
19,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,12,47,0,0.0
20,1.4814814814814816,16.0,1.4814814814814816,6.666666666666667,11,43,0,0.0
21,1.4814814814814816,16.0,1.4814814814814816,6.666666666666667,11,43,0,0.0
22,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,16,62,0,0.0
23,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,16,62,0,0.0
24,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,16,62,0,0.0
25,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,16,62,0,0.0
26,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
27,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
28,0.7407407407407408,23.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
29,0.7407407407407408,22.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
30,0.7407407407407408,22.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
31,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
32,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
33,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
34,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
35,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
36,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
37,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
38,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
39,0.7407407407407408,21.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
40,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,13,51,0,0.0
41,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
42,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
43,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
44,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
45,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
46,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
47,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
48,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
49,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
50,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
51,0.7407407407407408,17.0,0.7407407407407408,6.666666666666667,14,55,0,0.0
52,0.7407407407407408,18.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
53,0.7407407407407408,18.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
54,0.7407407407407408,18.0,0.7407407407407408,6.666666666666667,15,59,0,0.0
55,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,11,44,0,0.0
56,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,11,44,0,0.0
57,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,11,44,0,0.0
58,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,11,44,0,0.0
59,1.4814814814814816,13.0,1.4814814814814816,6.666666666666667,11,44,0,0.0

